"@timestamp","_index","agent.id","agent.ip","agent.name","data.dstuser","data.srcip","data.srcport","decoder.name","decoder.parent","full_log",id,"input.type",location,"manager.name","predecoder.program_name","predecoder.timestamp","rule.description","rule.firedtimes","rule.gdpr","rule.gpg13","rule.groups","rule.hipaa","rule.id","rule.level","rule.mail","rule.mitre.id","rule.mitre.tactic","rule.mitre.technique","rule.nist_800_53","rule.pci_dss","rule.tsc",timestamp
"Feb 16, 2025 @ 20:21:19.880","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38772,sshd,sshd,"2025-02-16T20:21:19.752581+05:00 shakir-hussain-VirtualBox sshd[52064]: Failed password for shakir-hussain from 10.10.90.113 port 38772 ssh2","1739719279.2295709",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:19.752581+05:00","sshd: authentication failed.","1,186","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:19.880"
"Feb 16, 2025 @ 20:21:19.879","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38760,sshd,sshd,"2025-02-16T20:21:19.603128+05:00 shakir-hussain-VirtualBox sshd[52062]: Failed password for shakir-hussain from 10.10.90.113 port 38760 ssh2","1739719279.2295168",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:19.603128+05:00","sshd: authentication failed.","1,185","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:19.879"
"Feb 16, 2025 @ 20:21:17.857","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38772,sshd,sshd,"2025-02-16T20:21:17.142850+05:00 shakir-hussain-VirtualBox sshd[52064]: Failed password for shakir-hussain from 10.10.90.113 port 38772 ssh2","1739719277.2295168",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:17.142850+05:00","sshd: authentication failed.","1,184","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:17.857"
"Feb 16, 2025 @ 20:21:17.856","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38760,sshd,sshd,"2025-02-16T20:21:16.961541+05:00 shakir-hussain-VirtualBox sshd[52062]: Failed password for shakir-hussain from 10.10.90.113 port 38760 ssh2","1739719277.2294627",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:16.961541+05:00","sshd: authentication failed.",164,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:17.856"
"Feb 16, 2025 @ 20:21:15.812","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38772,sshd,sshd,"2025-02-16T20:21:15.211918+05:00 shakir-hussain-VirtualBox sshd[52064]: Failed password for shakir-hussain from 10.10.90.113 port 38772 ssh2","1739719275.2294086",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:15.211918+05:00","sshd: authentication failed.","1,183","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:15.812"
"Feb 16, 2025 @ 20:21:15.810","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",38760,sshd,sshd,"2025-02-16T20:21:15.064827+05:00 shakir-hussain-VirtualBox sshd[52062]: Failed password for shakir-hussain from 10.10.90.113 port 38760 ssh2","1739719275.2293545",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:21:15.064827+05:00","sshd: authentication failed.","1,182","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:21:15.810"
"Feb 16, 2025 @ 20:20:55.589","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49368,sshd,sshd,"2025-02-16T20:20:54.929681+05:00 shakir-hussain-VirtualBox sshd[52060]: Failed password for shakir-hussain from 10.10.90.113 port 49368 ssh2","1739719255.2282868",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:54.929681+05:00","sshd: authentication failed.","1,181","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:55.589"
"Feb 16, 2025 @ 20:20:55.584","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49364,sshd,sshd,"2025-02-16T20:20:54.929555+05:00 shakir-hussain-VirtualBox sshd[52058]: Failed password for shakir-hussain from 10.10.90.113 port 49364 ssh2","1739719255.2282868",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:54.929555+05:00","sshd: authentication failed.","1,180","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:55.584"
"Feb 16, 2025 @ 20:20:55.583","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49356,sshd,sshd,"2025-02-16T20:20:54.929378+05:00 shakir-hussain-VirtualBox sshd[52056]: Failed password for shakir-hussain from 10.10.90.113 port 49356 ssh2","1739719255.2282327",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:54.929378+05:00","sshd: authentication failed.","1,179","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:55.583"
"Feb 16, 2025 @ 20:20:55.582","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49338,sshd,sshd,"2025-02-16T20:20:54.849984+05:00 shakir-hussain-VirtualBox sshd[52054]: Failed password for shakir-hussain from 10.10.90.113 port 49338 ssh2","1739719255.2281786",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:54.849984+05:00","sshd: authentication failed.","1,178","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:55.582"
"Feb 16, 2025 @ 20:20:53.795","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49364,sshd,sshd,"2025-02-16T20:20:53.037902+05:00 shakir-hussain-VirtualBox sshd[52058]: Failed password for shakir-hussain from 10.10.90.113 port 49364 ssh2","1739719253.2281245",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:53.037902+05:00","sshd: authentication failed.","1,177","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:53.795"
"Feb 16, 2025 @ 20:20:53.793","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49356,sshd,sshd,"2025-02-16T20:20:53.037136+05:00 shakir-hussain-VirtualBox sshd[52056]: Failed password for shakir-hussain from 10.10.90.113 port 49356 ssh2","1739719253.2280704",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:53.037136+05:00","sshd: authentication failed.",163,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:53.793"
"Feb 16, 2025 @ 20:20:53.789","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49368,sshd,sshd,"2025-02-16T20:20:53.036504+05:00 shakir-hussain-VirtualBox sshd[52060]: Failed password for shakir-hussain from 10.10.90.113 port 49368 ssh2","1739719253.2279622",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:53.036504+05:00","sshd: authentication failed.","1,176","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:53.789"
"Feb 16, 2025 @ 20:20:53.787","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49338,sshd,sshd,"2025-02-16T20:20:52.907982+05:00 shakir-hussain-VirtualBox sshd[52054]: Failed password for shakir-hussain from 10.10.90.113 port 49338 ssh2","1739719253.2279622",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:52.907982+05:00","sshd: authentication failed.","1,175","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:53.787"
"Feb 16, 2025 @ 20:20:51.512","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49304,sshd,sshd,"2025-02-16T20:20:50.549403+05:00 shakir-hussain-VirtualBox sshd[52043]: Failed password for shakir-hussain from 10.10.90.113 port 49304 ssh2","1739719251.2262103",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.549403+05:00","sshd: authentication failed.","1,174","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.512"
"Feb 16, 2025 @ 20:20:51.510","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49246,sshd,sshd,"2025-02-16T20:20:50.546005+05:00 shakir-hussain-VirtualBox sshd[52037]: Failed password for shakir-hussain from 10.10.90.113 port 49246 ssh2","1739719251.2261562",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.546005+05:00","sshd: authentication failed.","1,173","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.510"
"Feb 16, 2025 @ 20:20:51.505","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49278,sshd,sshd,"2025-02-16T20:20:50.545564+05:00 shakir-hussain-VirtualBox sshd[52041]: Failed password for shakir-hussain from 10.10.90.113 port 49278 ssh2","1739719251.2260480",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.545564+05:00","sshd: authentication failed.","1,172","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.505"
"Feb 16, 2025 @ 20:20:51.503","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49258,sshd,sshd,"2025-02-16T20:20:50.545117+05:00 shakir-hussain-VirtualBox sshd[52039]: Failed password for shakir-hussain from 10.10.90.113 port 49258 ssh2","1739719251.2260480",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.545117+05:00","sshd: authentication failed.","1,171","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.503"
"Feb 16, 2025 @ 20:20:51.499","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49286,sshd,sshd,"2025-02-16T20:20:50.544607+05:00 shakir-hussain-VirtualBox sshd[52049]: Failed password for shakir-hussain from 10.10.90.113 port 49286 ssh2","1739719251.2259939",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.544607+05:00","sshd: authentication failed.","1,170","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.499"
"Feb 16, 2025 @ 20:20:51.494","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49296,sshd,sshd,"2025-02-16T20:20:50.543398+05:00 shakir-hussain-VirtualBox sshd[52044]: Failed password for shakir-hussain from 10.10.90.113 port 49296 ssh2","1739719251.2257799",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.543398+05:00","sshd: authentication failed.","1,169","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.494"
"Feb 16, 2025 @ 20:20:51.492","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49274,sshd,sshd,"2025-02-16T20:20:50.542591+05:00 shakir-hussain-VirtualBox sshd[52040]: Failed password for shakir-hussain from 10.10.90.113 port 49274 ssh2","1739719251.2257258",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:50.542591+05:00","sshd: authentication failed.","1,168","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:51.492"
"Feb 16, 2025 @ 20:20:49.667","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49364,sshd,sshd,"2025-02-16T20:20:49.552104+05:00 shakir-hussain-VirtualBox sshd[52058]: Failed password for shakir-hussain from 10.10.90.113 port 49364 ssh2","1739719249.2256176",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:49.552104+05:00","sshd: authentication failed.","1,167","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:49.667"
"Feb 16, 2025 @ 20:20:49.664","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49368,sshd,sshd,"2025-02-16T20:20:49.551360+05:00 shakir-hussain-VirtualBox sshd[52060]: Failed password for shakir-hussain from 10.10.90.113 port 49368 ssh2","1739719249.2256176",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:49.551360+05:00","sshd: authentication failed.","1,166","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:49.664"
"Feb 16, 2025 @ 20:20:49.663","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49356,sshd,sshd,"2025-02-16T20:20:49.550505+05:00 shakir-hussain-VirtualBox sshd[52056]: Failed password for shakir-hussain from 10.10.90.113 port 49356 ssh2","1739719249.2255635",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:49.550505+05:00","sshd: authentication failed.","1,165","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:49.663"
"Feb 16, 2025 @ 20:20:49.617","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49338,sshd,sshd,"2025-02-16T20:20:49.441887+05:00 shakir-hussain-VirtualBox sshd[52054]: Failed password for shakir-hussain from 10.10.90.113 port 49338 ssh2","1739719249.2255094",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:49.441887+05:00","sshd: authentication failed.","1,164","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:49.617"
"Feb 16, 2025 @ 20:20:47.470","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49274,sshd,sshd,"2025-02-16T20:20:47.062984+05:00 shakir-hussain-VirtualBox sshd[52040]: Failed password for shakir-hussain from 10.10.90.113 port 49274 ssh2","1739719247.2254012",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:47.062984+05:00","sshd: authentication failed.","1,163","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:47.470"
"Feb 16, 2025 @ 20:20:47.454","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49286,sshd,sshd,"2025-02-16T20:20:47.062307+05:00 shakir-hussain-VirtualBox sshd[52049]: Failed password for shakir-hussain from 10.10.90.113 port 49286 ssh2","1739719247.2253471",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:47.062307+05:00","sshd: authentication failed.",161,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:47.454"
"Feb 16, 2025 @ 20:20:47.451","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49304,sshd,sshd,"2025-02-16T20:20:47.061706+05:00 shakir-hussain-VirtualBox sshd[52043]: Failed password for shakir-hussain from 10.10.90.113 port 49304 ssh2","1739719247.2252930",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:47.061706+05:00","sshd: authentication failed.","1,162","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:47.451"
"Feb 16, 2025 @ 20:20:47.448","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49296,sshd,sshd,"2025-02-16T20:20:47.060854+05:00 shakir-hussain-VirtualBox sshd[52044]: Failed password for shakir-hussain from 10.10.90.113 port 49296 ssh2","1739719247.2252930",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:47.060854+05:00","sshd: authentication failed.","1,161","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:47.448"
"Feb 16, 2025 @ 20:20:47.446","wazuh-archives-4.x-2025.02.16",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.113",49316,sshd,sshd,"2025-02-16T20:20:47.060000+05:00 shakir-hussain-VirtualBox sshd[52050]: Failed password for shakir-hussain from 10.10.90.113 port 49316 ssh2","1739719247.2252389",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-16T20:20:47.060000+05:00","sshd: authentication failed.","1,160","IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 16, 2025 @ 20:20:47.446"
